出表日期,公司代號,公司名稱,公司簡稱,外國企業註冊地國,產業別,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額,私募股數,特別股,編制財務報表類型,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,網址,已發行普通股數或TDR原股發行股數
"1121128","6709","昱厚生技股份有限公司","昱厚生技","－ ","22","台北市內湖區內湖路一段308號6樓","28403068","徐悠深","徐悠深","徐悠深","董事長","陳璧榮","27970073","20060919","20181129","新台幣                 10.0000元","533490000","0","0","2","元大證券股份有限公司","02)2586-5859","台北市大同區承德路3段210號B1","資誠聯合會計師事務所","黃珮娟","潘慧玲","Advagene","6F,NO 308, Sec.1,Neihu Rd, Niehu DistTaipei City, Taiwan","27970083","advagene@advagene.com.tw","www.advagene.com.tw","53349000"
"1121128","6720","久昌科技股份有限公司","久昌","－ ","24","新竹科學園區新竹市東區篤行路6-1號2樓","53502805","葉錦祥","葉錦祥","吳孟家","財務行政處經理","周詩淳","(03)5752568","20110802","20190510","新台幣                 10.0000元","220705360","0","0","1","中國信託商業銀行代理部","(02)66365566","台北市中正區重慶南路一段83號五樓","安侯建業聯合會計師事務所","莊鈞維","于紀隆","MP","2F., NO. 6-1, Dusing Rd., East Dist., Hsinchu  Science  Park,Hsinchu City, Taiwan (R.O.C.)","(03)5752528","ir@major-power.com.tw","www.major-power.com.tw","22070536"
"1121128","6722","輝創電子股份有限公司","輝創","－ ","31","新北市中和區中正路959號5樓","20947969","江義行","江世豐","李名正","處長","王志國","(02)8226-7999","19821216","20230511","新台幣                 10.0000元","780000000","0","0","1","富邦綜合證券(股)公司股務代理部","(02)2361-1300","台北市許昌街17號11樓","安侯建業聯合會計師事務所","黃海寧","陳燕慧","Whetron","5F., No.959, Jhongjheng Rd., Jhonghe Dist.,New Taipei City 235,Taiwan R.O.C.","(02)8226-7901","IR@whetron.com","www.whetron.com","78000000"
"1121128","6723","傑智環境科技股份有限公司","傑智環境","－ ","35","桃園市龍潭區中豐路461巷180號10樓","28139878","張豐堂","張豐堂","張豐堂","董事長兼總經理","陳慶裕","03-4892860","20060404","20181226","新台幣                 10.0000元","225500000","0","0","1","第一金證券股份有限公司","(02)25635711","台北市大安區安和路一段27號6樓","勤業眾信聯合會計師事務所","陳明煇","葉東煇","JG","10F., NO 180, Ln. 461, Zhongfeng Rd., Longtan Dist.Taoyuan City 325025, Taiwan , R.O.C","03-4892870","service@jgok.net","http://www.jgok.net","22550000"
"1121128","6725","台灣矽科宏晟科技股份有限公司","矽科宏晟","－ ","31","新竹縣竹北市縣政九路145號8樓之1","54803147","郭錦松","柯燦塗","柯燦塗","總經理","陳明賢","03-5532720","20140415","20230109","新台幣                 10.0000元","330000000","0","0","1","台新綜合證券(股)公司股務代理部","02-25048125","台北市中山區建國北路一段96號B1","勤業眾信聯合會計師事務所","翁雅玲","邵志明","CHCT","8F.-1, No.145, Xianzheng 9th Rd.Zhubei City, Hsinchu County 302, Taiwan","03-5532807","ir@cicahuntek.com.tw","www.cicahuntek.com.tw","33000000"
"1121128","6729","機光科技股份有限公司","機光科技","－ ","26","新北市汐止區新台五路一段99號31樓之5","12846708","顏豐文","顏豐文","邱照喻","總經理室副總","郭嚴今","03-666-3188","20010802","20190704","新台幣                 10.0000元","251612780","0","0","2","第一金證券(股)公司股務代理部","02-2563-5711","台北市大安區安和路一段27號六樓","安侯建業聯合會計師事務所","黃海寧","呂倩慧","Lumtec","31F.-5, No.99, Sec. 1, Xintai 5th Rd., Xizhi Dist.,New Taipei City, Taiwan, R.O.C.","03-666-9288","NA","www.lumtec.com.tw","25161278"
"1121128","6730","常廣股份有限公司","常廣","－ ","22","台中市大甲區工一路29號","80722654","陳政宏","陳正雄","陳正雄","總經理","邱文國","04-26820767","20040309","20191108","新台幣                 10.0000元","320007680","0","0","1","中國信託商業銀行 代理部","02-66365566","台北市中正區重慶南路一段83號5樓","安侯建業聯合會計師事務所","陳燕慧","吳俊源","LAGIS","No.29,Gong 1st Rd.,DajiaTaichung City,Taiwan(R.O.C)","04-26820766","finance@lagis.com.tw","http://www.lagis.com.tw","32000768"
"1121128","6731","啟坤科技股份有限公司","啟坤","－ ","37","嘉義縣民雄鄉工業一路3號","04465819","莊宇龍","黃振騰","黃振騰","總經理","趙文綺","05-2212555","19760518","20190403","新台幣                 10.0000元","545543950","0","0","1","台新證券股務代理部","02-25048125","台北市中山區建國北路一段96號B1","安侯建業聯合會計師事務所","陳政學","陳燕慧","FST","No. 3, Gongye 1st Rd., Minxiong TownshipChiayi County, Taiwan, R.O.C","05-2212434","public@fstshafts.com.tw","www.fstshafts.com.tw","54554395"
"1121128","6734","安盛生科股份有限公司","安盛生","－ ","22","台北市內湖區基湖路35巷2弄9號6樓","53927676","陳彥宇","陳彥宇","黃舒蘭","財務協理","劉仲岱","87511335","20120830","20190628","新台幣                 10.0000元","548579100","5391177","0","1","群益金鼎證券股份有限公司","27035000","台北市大安區敦化南路2段97號B2","資誠聯合會計師事務所","林冠宏","周筱姿","iXensor","6F., No. 9, Aly. 2, Ln. 35, Jihu Rd., Neihu Dist.Taipei City, R.O.C.","87518059","info@ixensor.com","www.ixensor.com","54857910"
"1121128","6737","秀育企業股份有限公司","秀育","－ ","25","新北市汐止區新台五路一段97號18樓-11","59244777","梁徽彬","吳川仕","吳川仕","總經理","賴怡涵","02-2697-2311","19781223","20191230","新台幣                 10.0000元","600504000","0","0","1","富邦綜合證券(股)公司股務代理部","02-2361-1300","台北市中正區許昌街17號11樓","勤業眾信聯合會計師事務所","蘇定堅","曾棟鋆","SOLID YEAR","18F-11, No.97, Sec. 1, Xintai 5th Rd.,Xinzhi Dist.New Taipei City 22175, Taiwan","02-2697-2339","無","http://www.solidyear.com.tw/index.html","60050400"
"1121128","6738","鼎恒數位科技股份有限公司","鼎恒","－ ","30","新竹縣竹北市復興二路195號","54510058","簡士評","簡士評","簡士評","總經理","張麗君","03-6109696","20130726","20190823","新台幣                 10.0000元","303750000","1800000","400000","1","富邦綜合證券股份有限公司","02-23611300","台北市中正區許昌街17號11樓","安侯建業聯合會計師事務所","黃明宏","陳雅琳","MAYO","No. 195, Fuxing 2nd RoadZhubei City, Hsinchu County 302, Taiwan","03-6683818","ir@mayohr.com","www.mayohr.com","29975000"
"1121128","6739","竹陞科技股份有限公司","竹陞科技","－ ","31","新竹縣竹北市保泰六路1號1樓","56712683","方泰又","方泰又","劉冠君","副總經理","莊雅蘭","(03)5541777","20170725","20210506","新台幣                 10.0000元","200887500","0","0","1","群益金鼎證券(股)公司股務代理部","(02)2702-3999","台北市大安區敦化南路二段97號B2","資誠聯合會計師事務所","鄭雅慧","李典易","GUTC","No.1, Baotai 6th Rd.Zhubei City, Hsinchu County, Taiwan","(03)5540598","ir@gutc.com.tw","https://www.gutc.com.tw","20088750"
"1121128","6742","澤米科技股份有限公司","澤米","－ ","26","苗栗縣竹南鎮和興路３３０號","80137437","全珩投資股份有限公司代表人：何昆年","何昆年","何昆年","董事長兼總經理","蕭森崇","(037)586-396","20030214","20211108","新台幣                 10.0000元","645534480","0","0","1","中國信託商業銀行代理部","(02)6636-5566","台北市中正區重慶南路一段83號5樓","勤業眾信聯合會計師事務所","陳培德","郭俐雯","Vti","NO.330, HEXING RD., JHUNAN TOWNSHIP,MIAOLI COUNTY 35048, TAIWAN (R.O.C.)","(037)586-400","invest@vactronics.com.tw","www.vactronics.com.tw","64553448"
"1121128","6744","豐技生物科技股份有限公司","豐技生技","－ ","22","台北市中正區紹興北街5號5樓之1","86704393","張宏名","張宏名","林佩宜","副總經理","呂美珍","02-23519800","19920512","20190925","新台幣                 10.0000元","154000000","0","0","2","兆豐證券股份有限公司股務代理部","02-33930898","台北市中正區忠孝東路二段95號1樓","資誠聯合會計師事務所","葉翠苗","吳郁隆","FCB","5F.-1, No.5, Shaoxing N.St., Zhongzheng Dist.Taipei City 10049, Taiwan (R.O.C.)","02-23219527","fengchi2@ms69.hinet.net","http://www.fcbiotech.com.tw","15400000"
"1121128","6748","亞果生醫股份有限公司","亞果生醫","－ ","22","高雄市路竹區路科二路57號2樓","54562029","謝達仁","謝達仁","曾溫仁","法務處協理","王敏和","07-6955569","20140626","20210727","新台幣                 10.0000元","612181980","0","0","1","凱基證券股份有限公司股務代理部","02-23892999","台北市重慶南路一段2號5樓","資誠聯合會計師事務所","林永智","葉芳婷","ACRO Biomedical","2nd Fl., No. 57, Luke 2nd Rd., Lujhu Dist.Kaohsiung City 82151, Taiwan R.O.C.","07-6955069","service@acrobiomedical.com","www.acrobiomedical.com","61218198"
"1121128","6750","泰創工程股份有限公司","泰創工程","－ ","31","新北市中和區建康路158號10樓","84417537","陳萬富","陳萬富","陳萬富","執行長","盧恒淑","02-7731-5788","19930630","20191111","新台幣                 10.0000元","332070000","0","0","1","富邦綜合證券股份有限公司","(02)2361-1300","台北市中正區許昌街17號2樓","勤業眾信聯合會計師事務所","薛峻泯","張淳儀","TTE","10F,NO.158,Jiankang Rd.,Zhonghe Dist.,New Taipei City 235,Taiwan","02-7731-7788","tte@tech-top-eng.com","http://www.tech-top-eng.com","33207000"
"1121128","6755","連鋐科技股份有限公司","連鋐科技","－ ","28","桃園市龜山區萬壽路一段492之1號5樓之2","28031594","陳嘉輝","陳嘉輝","陳嘉輝","董事長暨總經理","林憲良","02-8200-5506","20051115","20191205","新台幣                 10.0000元","377927660","0","0","1","富邦綜合證券股份有限公司","02-2361-1300","台北市中正區許昌街17號2樓","資誠聯合會計師事務所","李燕娜","吳偉豪","LH","No. 492, Sec. 1, Wanshou Rd., Guishan Dist., Taoyuan City 333, Taiwan (R.O.C.)Taoyuan City, Taiwan (R.O.C)","02-8200-5510","investinfo@lianhong.com.tw","http://www.lianhong.com.tw","37792766"
"1121128","6758","冠亞生技股份有限公司","冠亞","－ ","22","新北市永和區成功路一段80號20樓","12873063","林延生","趙悅因","趙悅因","總經理","廖偉展","02-2926-7088","20010615","20200102","新台幣                 10.0000元","134710400","0","0","2","富邦綜合證券股份有限公司","02-2361-1300","臺北市中正區許昌街17號11樓","安永聯合會計師事務所","馬君廷","徐榮煌","ASA","20F, No 80 , Section 1, Chenggong Road, Yonghe District, New Taipei City 23452New Taipei City, Taiwan","02-2926-8807","ir@aspine.com.tw","http://www.aspine.com.tw","13471040"
"1121128","6764","亞洲教育平台股份有限公司","亞洲教育","－ ","20","新北市三重區重新路5段609巷20號10樓之6、7","66662297","吳明錦","朱振鰲","吳明錦","董事長","朱振鰲","(02)6635-9908","20170807","20191125","新台幣                 10.0000元","383424800","0","0","1","台新證券股務代理部","02-2504-8125","台北市中山區建國北路一段96號B1","安永聯合會計師事務所","羅筱靖","傅文芳","Ace Edulink","10F.-6, No. 20, Ln. 609, Sec. 5, Chongxin Rd., Sanchong Dist.,New Taipei City 241, Taiwan(R.O.C)","(02)2278-9667","service@ace-edulink.com","www.ace-edulink.com","38342480"
"1121128","6771","平和環保科技股份有限公司","平和環保","－ ","35","高雄市岡山區本工路6號","28371018","吳明陽","黃弘傑","陳義生","協理","劉靜怡","07-6233690","20060801","20200107","新台幣                 10.0000元","291795000","0","0","1","福邦證券股份有限公司","02-23711658","台北市中正區忠孝西路一段6號6樓","安永聯合會計師事務所","李芳文","洪國森","PHET","No.6, Bengong Rd.Gangshan Dist., Kaohsiung City Taiwan","07-6233726","-","http://www.pinghounion.com.tw","29179500"
"1121128","6775","穎台科技股份有限公司","穎台科技","－ ","26","桃園市平鎮區工業五路12號","42821900","王志鴻","林俊役","黃子庭","財務長","馮天俊","03-2623311","20151112","20200529","新台幣                 10.0000元","975000000","0","0","1","中國信託商業銀行代理部","(02)6636-5566","台北市中正區重慶南路一段83號5樓","安永聯合會計師事務所","鄭清標","林政緯","ENTIRE TECH","No. 12, Gongye 5th Rd., Pingzhen Dist.,Taoyuan City 324, Taiwan (R.O.C.)","03-2616255","ir@entire.com.tw","http://www.entire.com.tw","97500000"
"1121128","6780","學習王科技股份有限公司","學習王","－ ","32","新北市板橋區文化路二段285號7樓","53582103","張鎮麟","郭英標","郭英標","總經理","曾銘鐘","02-22545789","20120106","20200723","新台幣                 10.0000元","164697230","0","0","1","福邦證券股份有限公司","02-23711658","台北市中正區忠孝西路一段6號6樓","勤業眾信聯合會計師事務所","張雅芸","方蘇立","Study123","7F., No.285, Sec. 2, Wunhua Rd., Banciao Dist.,New Taipei City 220504, Taiwan (R.O.C.)","02-22545795","andytseng@study123.com.tw","https://www.study123.com.tw/","16469723"
"1121128","6784","天凱科技股份有限公司","天凱科技","－ ","27","新竹縣竹北市自強南路8號21樓之2","28104929","劉明湘","劉明湘","黃啟東","財會經理","許均稜","03-5502626","20060303","20201118","新台幣                 10.0000元","184460000","0","0","2","華南永昌綜合證券股份有限公司","02-27186425","台北市民生東路四段54號4樓","廣信益群聯合會計師事務所","彭&#32137;娟","陳昱廷","TSKY","21F.-2.NO8,Ziqiang S,RD.,ZhubeiHsinchu County,Hsinchu County","03-5500720","ir@tsky.com.tw","www.tsky.com.tw","18446000"
"1121128","6785","昱展新藥生技股份有限公司","昱展新藥","－ ","22","台中市大雅區科雅路32號5樓","52310651","林東和","文永順","文永順","總經理","康宇寧","04-24637115","20160923","20201005","新台幣                 10.0000元","570000000","0","0","2","台新證券股務代理部","(02)2504-8125","台北市中山區建國北路1段96號B1","勤業眾信聯合會計師事務所","鄭欽宗","趙永祥","Alar","5F., No.32, Keya Rd., Daya Dist.Taichung City, Taiwan (R.O.C.)","04-22569658","alar@alarpharm.com","www.alarpharm.com","57000000"
"1121128","6786","芯測科技股份有限公司","芯測","－ ","24","新竹縣竹北市台元一街6號7樓之5","25089282","陳冠豪","賴俊澤","賴俊澤","總經理","王筱萍","(03)560-1667","20091216","20200819","新台幣                 10.0000元","254169800","0","0","1","宏遠證券股份有限公司","(02)7719-8899","台北市信義路四段236號3樓","安永聯合會計師事務所","楊雨霓","邱琬茹","iSTART","7F.-5,No.6,Taiyuan 1st St.,Zhubei CityHsinchu County 302082,Taiwan(R.O.C)","(03)560-1665","ir@istart-tek.com","http://www.istart-tek.com/","25416980"
"1121128","6787","晶瑞光電股份有限公司","晶瑞光","－ ","26","新竹縣竹東鎮大明路256號","16858612","鄒政興","鄒政興","賴俊文","副總經理","楊佑吉","03-5958589","19990211","20210416","新台幣                 10.0000元","698870000","0","0","1","統一綜合證券(股)股務代理部","02-27478266","台北市松山區東興路8號B1","國富浩華聯合會計師事務所","林金鳳","張亞荃","KINGRAYTECH","No. 256, Daming Rd.,Zhudong Township, Hsinchu County, Taiwan","03-5958880","kingray@kingraytech.com","https://krt.kingraytech.com","69887000"
"1121128","6793","天力離岸風電科技股份有限公司","天力離岸","－ ","20","台中市龍井區環港路235號","24490436","吳坤達","張昑柱","蔡哲倫","財務主管","張勤","04-37007799","20091223","20201030","新台幣                 10.0000元","700000000","0","0","1","福邦綜合證券股份有限公司","02-23711658","台北市中正區忠孝西路一段6號6樓","勤業眾信聯合會計師事務所","陳致源","方涵妮","TIENLI OFFSHORE","No. 235 Huangang Road, Longjing DistrictTaichung City434,Taiwan","04-23693131","service@tien-li.com","https://www.tien-li.com/","70000000"
"1121128","6794","向榮生醫科技股份有限公司","向榮生技","－ ","22","臺北市內湖區民權東路6段13之20號5樓","50753953","蔡意文","洪懿珮","洪懿珮","總經理","陳沛琳","(02)2792-2699","20180328","20201225","新台幣                 10.0000元","554595000","13000000","0","2","宏遠證券股份有限公司股務代理部","(02)7719-8899","臺北市信義路四段236號3樓","資誠聯合會計師事務所","周筱姿","賴宗羲","UnicoCell","5 F., No. 13-20, Sec. 6, Minquan E. Rd., Neihu Dist.,TAIPEI CITY 11494, TAIWAN (R.O.C.)","(02)2792-7890","info@unicocell.com","https://www.unicocell.com","55459500"
"1121128","6797","台灣圓點奈米技術股份有限公司","圓點奈米","－ ","22","桃園市龜山區樂善里文禾路188號6樓","27312189","章季芸","簡建興","簡建興","總經理","張志瑋","03-316-7568","20040422","20201105","新台幣                 10.0000元","305682780","0","0","1","元大證券股份有限公司股務代理部","02-2361-1300","台北市大同區承德路三段210號B1","資誠聯合會計師事務所","吳偉豪","李燕娜","TAN","6F., No. 188, Wenhe Rd., Guishan Dist.Taoyuan City 330, Taiwan","03-317-3369","ir@tanbead.com","https://www.tanbead.com","30568278"
"1121128","6798","展逸國際企業股份有限公司","展逸","－ ","37","台北市東興路51號11樓","50858268","張憲銘","張憲銘","詹克群","財務長","陳彥璟","02-87681866","20180806","20230427","新台幣                 10.0000元","195724300","0","0","1","凱基證券股份有限公司股務代理部","02-23148800","台北市中正區重慶南路一段2號5樓","勤業眾信聯合會計師事務所","劉明賢","趙永祥","Flight","11F., No.51,Dongxing RdTaipei City 110, Taiwan(R.O.C)","02-87681368","service@fltmkt.com.tw","http://www.fltmkt.com.tw/","19572430"
"1121128","6808","三鼎生物科技股份有限公司","三鼎生技","－ ","22","新北市汐止區新台五路一段99號21樓之1","24782320","歐耿良","歐耿良","黃瑞雯","財務部副總經理","林淑華","02-2697-1270","20141226","20201225","新台幣                 10.0000元","559500000","0","0","2","台新證券股務代理部","02-2504-8125","臺北市中山區建國北路一段96號B1","資誠聯合會計師事務所","顏裕芳","江采燕","3D BIO","21F.-1, No. 99, Sec. 1, Xintai 5th Rd., Xizhi Dist.New Taipei City 221, Taiwan","02-2697-1272","3dg01@3dglobalbiotech.com.tw","www.3dglobalbiotech.com.tw","55950000"
"1121128","6810","新穎生醫股份有限公司","新穎生醫","－ ","22","新竹縣竹北市台元街18號6樓之1","24613916","曾錙翎","曾錙翎","郭祖訓","財務會計主管","王芝萍","(03)560-1816","20140625","20210830","新台幣                 10.0000元","344485000","0","0","2","台新綜合證券股務代理部","(02)2504-8125","台北市中山區建國北路一段96號B1","資誠聯合會計師事務所","江采燕","周筱姿","BPMbiotech","6F-1, No. 18 Taiyuan St.Zhubei City, Hsinchu County, Taiwan","(03)560-1916","ir@bpmbiotech.com","https://www.bpmbiotech.com","34448500"
"1121128","6812","梭特科技股份有限公司","梭特","－ ","26","新竹縣竹北市台元二街6號7樓","53058971","盧彥豪","盧彥豪","曾廣輝","執行副總","王敏蕙","03-5166006","20100617","20210204","新台幣                 10.0000元","304641930","0","0","2","福邦證券股份有限公司股務代理部","(02)2371-1658","台北市忠孝西路一段6號6樓","勤業眾信聯合會計師事務所","蔡美貞","林政治","SAULTECH","7F, No.6, Taiyuan Second Street, Zhubei City, Hsinchu CountyHsinchu Country 30288, Taiwan","03-5166083","service-investor@saultech.com.tw","https://www.saultech.com.tw/","30464193"
"1121128","6813","富動科技股份有限公司","富動科","－ ","25","桃園市蘆竹區內溪路9號","24403572","黃士恭","陳正育","洪金柔","副總經理","蔡惠鈞","03-3245686","20090511","20201230","新台幣                 10.0000元","199880000","0","0","1","兆豐證券股份有限公司股務代理部","02-33930898","台北市中正區忠孝東路二段95號1樓","安侯建業聯合會計師事務所","連淑凌","陳盈如","GeneTouch","No. 9, Neixi Rd., Luzhu Dist.,Taoyuan City 338012, Taiwan","03-3245685","golden@genetouch.com","www.genetouch.com","19988000"
"1121128","6814","路迦生醫股份有限公司","路迦生醫","－ ","22","新北市板橋區忠孝路14號(1樓)及16號(1樓)","54318905","唐稚超","劉朝安","唐稚超","董事長","劉鶯敏","02-29500027","20131226","20201231","新台幣                 10.0000元","368743710","0","0","2","群益金鼎證券股份有限公司","02-27035000","台北市大安區敦化南路二段97號B2","安侯建業聯合會計師事務所","羅瑞芝","余聖河","LUKAS","No.14-16, Zxongxiao Rd., Banqiao Dist.,New Taipei City 220, Taiwan (R.O.C.)","02-29500106","service@lukas-biomedical.com","https://www.lukas-bio.com.tw/","36874371"
"1121128","6815","晶鑽生醫股份有限公司","晶鑽生醫","－ ","22","台北市大安區復興南路二段45號11樓","24771301","賴柏如","謝佳憲","謝佳憲","總經理","鄭皓文","02-2755-3320","20141126","20210129","新台幣                 10.0000元","274845510","0","0","1","富邦綜合證券(股)公司","02-2361-1300","台北市中正區許昌街17號2樓","資誠聯合會計師事務所","阮呂曼玉","林雅慧","Diamond","11F., No. 45, Sec. 2, Fuxing S. Rd., Da’an Dist.Taipei City 106, Taiwan (R.O.C.)","02-2755-3326","ir@diamond-biotechnology.com","https://www.diamond-biotechnology.cc/","27484551"
"1121128","6816","捷智商訊科技股份有限公司","捷智商訊","－ ","30","台北市松山區光復南路1號6樓之1","70556945","林群國","楊秀怜","陳信良","財會經理","陳美玲","02-27480010","20000506","20210118","新台幣                 10.0000元","121800000","0","0","2","群益金鼎證券股份有限公司","02-27035000","台北市敦化南路二段97號B2","勤業眾信聯合會計師事務所","劉怡青","邱政俊","METAEDGE","6F.-1, No. 1, Guangfu S. Rd., Songshan Dist.,TAIPEI CITY 10563,TAIWAN (R.O.C.)","02-27480020","P_METAEDGE@metaedge.com.tw","www.metaedge.com.tw","12180000"
"1121128","6817","溫士頓醫藥股份有限公司","溫士頓","－ ","22","臺南市永康區鹽洲里仁愛街117號","72082135","蔡森田","王又正","王又正","總經理","陳怡菁","06-2533124","19750709","20210224","新台幣                 10.0000元","184170000","0","0","1","群益金鼎證券(股)公司股務代理部","02-27035000","台北市大安區敦化南路二段97號B2","安永聯合會計師事務所","余倩如","黃建澤","WINSTON","NO.117,Ren'ai St., Yongkang Dist.,Tainan City 710 Taiwan","06-2533116","mis@winston.com.tw","https://www.winston.com.tw/","18417000"
"1121128","6818","連騰科技股份有限公司","連騰","－ ","27","新北市新店區北新路三段207-1號B2","68566876","陳鴻儀","蕭富仁","汪恩煌","副總經理","黃國朝","(02)8913-1939","20171208","20210121","新台幣                 10.0000元","252420000","0","0","1","統一綜合證券(股)公司股務代理部","(02)27463797","台北市松山區東興路8號B1","資誠聯合會計師事務所","林雅慧","徐潔如","AWAN","B2F., No. 207-1, Sec. 3, Beixin Rd., Xindian Dist.,New Taipei City 231, Taiwan (R.O.C.)","(02)8913-2538","info@awan-ant.com","http://www.awan-ant.com/zh-tw","25242000"
"1121128","6819","眾智光電科技股份有限公司","眾智","－ ","24","新竹科學園區工業東九路25號","23734841","吳岱錡","吳岱錡","古仁斌","副總經理","徐國華","03-5785177","19900423","20210205","新台幣                 10.0000元","304737330","0","0","1","凱基證券股份有限公司股務代理部","02-23892999","台北市重慶南路一段2號5樓","資誠聯合會計師事務所","游淑芬","王菘澤","ORISYSTECH","No.25, Industry E. 9th Road, Hsinchu Science Park,Hsinchu 30075, Taiwan","03-5787070","hr@orisystech.com.tw","www.orisystech.com","30473733"
"1121128","6820","連訊通信股份有限公司","連訊","－ ","27","新北市新店區寶興路45巷9弄4號5樓","68566480","陳鴻儀","王志民","陳信儒","財務長","王志民","(02)2917-7668","20171208","20210322","新台幣                 10.0000元","220000000","0","0","1","凱基證券股份有限公司","(02)2314-8800","台北市中正區重慶南路一段2號5樓","資誠聯合會計師事務所","林雅慧","徐潔如","ACON OPTICS","5F., NO. 4, Alley 9, Lane 45, Baoxing Rd., Xindian Dist.,New Taipei City 231, Taiwan (R.O.C.)","(02)2917-0410","info@aconoptics.com","http://www.aconoptics.com","22000000"
"1121128","6825","和暢科技股份有限公司","和暢科技","－ ","25","新北市汐止區新台五路1段99號26樓之12","24776663","周邦基","暫缺","羅世傑","業務副總","游章渭","02-2697-2000","20141211","20210429","新台幣                 10.0000元","187835550","0","0","1","宏遠證券股份有限公司股務代理部","02-23268818","台北市信義路四段236號3樓","勤業眾信聯合會計師事務所","劉明賢","李冠豪","QBIC","26F.-12, NO.99, SEC. 1, XINTAI 5TH RD.XIZHI DIST., NEW TAIPEI CITY, TAIWAN","02-2697-2868","IR@qbictechnology.com","https://www.qbictechnology.com","18783555"
"1121128","6826","和淞科技股份有限公司","和淞","－ ","31","新竹縣湖口鄉光復南路33號","97097825","應柔爾","周志賢","劉兆慧","總經理室特別助理","張玉華","03-5973168","19960709","20210617","新台幣                 10.0000元","608000000","0","0","1","凱基證券股份有限公司股務代理部","(02)2389-2999","10044 台北市中正區重慶南路一段2號5樓","安永聯合會計師事務所","張巧穎","王瑄瑄","TPC","No.33, Guangfu S. Rd, Hukou Township,Hsinchu County 30351, Taiwan R. O. C.","03-5973166","ir@jtpc.com.tw","www.jtpc.com.tw","60800000"
"1121128","6827","巨生生醫股份有限公司","巨生醫","－ ","22","新竹縣竹北市生醫五路66號10樓之1","24765568","蔣為峰","王先知","王先知","總經理","邱奕翔","03-591-0360","20141107","20211019","新台幣                 10.0000元","575039030","0","0","2","富邦綜合證券股務代理部","02-2361-1300","台北市中正區許昌街17號11樓","安侯建業聯合會計師事務所","李慈慧會計師","許育峰會計師","MPB","10F.-1, No. 66, Shengyi 5th Rd., Zhubei City,Hsinchu County 302041, Taiwan (R.O.C.)","03-591-0441","ir@megaprobio.com","http://www.megaprobio.com","57503903"
"1121128","6831","邁科科技股份有限公司","邁科","－ ","25","新北市中和區建一路150號16樓之4","80294132","趙元山","林俊宏","黃孟楷","資深處長","陳建亨","(02)8226-8518","20021108","20210811","新台幣                 10.0000元","508779300","0","0","1","宏遠證券股份有限公司股務代理部","(02)2326-8818","台北市信義路四段236號3樓","安侯建業聯合會計師事務所","黃泳華","余聖河","MICROLOOPS","16F-4,No. 150,Jian 1st Rd.,Zhonghe Dist.,New Taipei City 23511,Taiwan(R.O.C.)","(02)8226-8521","PR＠microloops.com","www.microloops.com","50877930"
"1121128","6832","金鼎聯合科技纖維股份有限公司","金鼎科","－ ","20","臺中市后里區泉州路2之9號","12854740","林瑞岳","蕭金沐","徐士雯","經理","張凱筌","04-25581201","20010417","20210929","新台幣                 10.0000元","240096860","0","0","1","富邦綜合證券股份有限公司","02-23611300","台北市中正區許昌街17號11樓","安侯建業聯合會計師事務所","韓沂璉","曾國禓","KING'S","No. 2-9, Quanzhou Rd., Houli Dist.,Taichung City 420020  , Taiwan (R.O.C.)","04-25581721","investment@kingsmetalfiber.com","http://www.kingsmetalfiber.com","24009686"
"1121128","6833","太康精密股份有限公司","太康精密","－ ","28","新北市汐止區新台五路一段79號4樓之3","12979018","葉辛池","葉辛池","張賴弘","執行副總經理","謝玉玲","02-26983890","20020118","20210601","新台幣                 10.0000元","389770000","0","0","1","元大證券股份有限公司股務代理部","02-25865859","臺北市大同區承德路三段 210 號 B1","勤業眾信聯合會計師事務所","吳少君","蔣淑菁","T-CONN","4F-3, No.79, Sec. 1, Xintai 5th Rd., Xizhi Dist.,New Taipei City  Taiwan (R.O.C.)","02-26983933","investor@t-conn.com","https://www.t-conn.com/tw","38977000"
"1121128","6838","台新藥股份有限公司","台新藥","－ ","22","台北市復興北路57號8樓之6","53273211","程正禹","許力克","潘麗芳","財務長","曹乃賢","(02)27557659","20101206","20211007","新台幣                 10.0000元","1341421000","0","0","1","凱基證券(股)公司股務代理部","(02)23892999","台北市中正區重慶南路一段2號5樓","資誠聯合會計師事務所","顏裕芳","鄧聖偉","FRMSP","8F-6, No. 57, Fuxing N. Rd.,Taipei City","(02)27553023","ir@formosapharma.com","www.formosapharma.com","134142100"
"1121128","6839","開陽能源股份有限公司","開陽能源","－ ","35","新北市新莊區中正路651-3號8樓","50850147","蔡宗融","蔡宗融","盧定鈞","財務主管","林志成","02-66266660","20180912","20211025","新台幣                 10.0000元","781140800","0","0","1","台新證券股務代理部","02-25048125","台北市中山區建國北路1段96號B1","勤業眾信聯合會計師事務所","吳恪昌","劉書琳","Power Master","8F., No. 651-3, Zhongzheng Rd., Xinzhuang Dist.,New Taipei City 242, Taiwan (R.O.C.)","02-66266800","sales@powermaster.com.tw","http://www.powermaster.com.tw","78114080"
